"","LOCAL_TIME","LOCAL_YEAR","LOCAL_MONTH","LOCAL_DAY","MIN_TEMPERATURE","MAX_TEMPERATURE","MEAN_TEMPERATURE"
"343",1937-12-09,1937,12,9,-2.2,4.4,1.1
"344",1937-12-10,1937,12,10,0.6,6.7,3.6
"345",1937-12-11,1937,12,11,1.7,4.4,3.1
"346",1937-12-12,1937,12,12,0,3.9,2
"347",1937-12-13,1937,12,13,-2.2,3.9,0.8
"348",1937-12-14,1937,12,14,-5,-1.1,-3
"349",1937-12-15,1937,12,15,-12.8,-3.9,-8.3
"350",1937-12-16,1937,12,16,-14.4,-6.7,-10.6
"351",1937-12-17,1937,12,17,-14.4,-7.2,-10.8
"352",1937-12-18,1937,12,18,-12.2,-1.7,-7
"353",1937-12-19,1937,12,19,-6.1,0.6,-2.8
"354",1937-12-20,1937,12,20,-4.4,-2.8,-3.6
"355",1937-12-21,1937,12,21,-13.9,-5.6,-9.8
"356",1937-12-22,1937,12,22,-13.3,-5.6,-9.5
"357",1937-12-23,1937,12,23,-9.4,-5.6,-7.5
"358",1937-12-24,1937,12,24,-10,-3.3,-6.7
"359",1937-12-25,1937,12,25,-10.6,-3.9,-7.2
"360",1937-12-26,1937,12,26,-7.8,-2.2,-5
"361",1937-12-27,1937,12,27,-4.4,-3.3,-3.9
"362",1937-12-28,1937,12,28,-8.9,-5.6,-7.2
"363",1937-12-29,1937,12,29,-8.9,0,-4.5
"364",1937-12-30,1937,12,30,-18.9,-10.6,-14.8
"365",1937-12-31,1937,12,31,-14.4,-3.9,-9.2
"366",1938-01-01,1938,1,1,-10.6,-5,-7.8
"367",1938-01-02,1938,1,2,-13.9,0,-7
"368",1938-01-03,1938,1,3,-10.6,2.2,-4.2
"369",1938-01-04,1938,1,4,-10,-1.1,-5.5
"370",1938-01-05,1938,1,5,-12.8,1.7,-5.6
"371",1938-01-06,1938,1,6,-6.1,1.1,-2.5
"372",1938-01-07,1938,1,7,-6.1,-3.3,-4.7
"373",1938-01-08,1938,1,8,-5.6,4.4,-0.6
"374",1938-01-09,1938,1,9,-6.7,0,-3.4
"375",1938-01-10,1938,1,10,-12.2,-9.4,-10.8
"376",1938-01-11,1938,1,11,-12.2,-5.6,-8.9
"377",1938-01-12,1938,1,12,-15,-9.4,-12.2
"378",1938-01-13,1938,1,13,-16.7,-5,-10.8
"379",1938-01-14,1938,1,14,-20,-3.9,-11.9
"380",1938-01-15,1938,1,15,-10,-4.4,-7.2
"381",1938-01-16,1938,1,16,-16.1,-6.7,-11.4
"382",1938-01-17,1938,1,17,-16.1,-6.1,-11.1
"383",1938-01-18,1938,1,18,-21.7,-16.1,-18.9
"384",1938-01-19,1938,1,19,-19.4,-8.3,-13.9
"385",1938-01-20,1938,1,20,-13.9,-8.9,-11.4
"386",1938-01-21,1938,1,21,-17.2,-8.9,-13.1
"387",1938-01-22,1938,1,22,-22.2,-13.3,-17.8
"388",1938-01-23,1938,1,23,-22.8,-8.3,-15.6
"389",1938-01-24,1938,1,24,-16.1,-2.8,-9.5
"390",1938-01-25,1938,1,25,-10.6,0.6,-5
"391",1938-01-26,1938,1,26,-5,5.6,0.3
"392",1938-01-27,1938,1,27,0,3.3,1.7
"393",1938-01-28,1938,1,28,-5,-1.1,-3
"394",1938-01-29,1938,1,29,-13.3,-8.9,-11.1
"395",1938-01-30,1938,1,30,-15.6,1.7,-7
"396",1938-01-31,1938,1,31,-12.8,7.8,-2.5
"397",1938-02-01,1938,2,1,-10,0,-5
"398",1938-02-02,1938,2,2,-21.7,-13.3,-17.5
"399",1938-02-03,1938,2,3,-23.9,-13.3,-18.6
"400",1938-02-04,1938,2,4,-18.9,1.7,-8.6
"401",1938-02-05,1938,2,5,-13.9,-8.9,-11.4
"402",1938-02-06,1938,2,6,-16.7,0,-8.3
"403",1938-02-07,1938,2,7,-10,-2.2,-6.1
"404",1938-02-08,1938,2,8,-10.6,-5,-7.8
"405",1938-02-09,1938,2,9,-13.3,-6.7,-10
"406",1938-02-10,1938,2,10,-11.7,-1.1,-6.4
"407",1938-02-11,1938,2,11,-8.3,-0.6,-4.5
"408",1938-02-12,1938,2,12,-13.3,-10,-11.7
"409",1938-02-13,1938,2,13,-16.7,-4.4,-10.6
"410",1938-02-14,1938,2,14,-20.6,-16.1,-18.4
"411",1938-02-15,1938,2,15,-22.8,-11.7,-17.2
"412",1938-02-16,1938,2,16,-23.9,-15,-19.5
"413",1938-02-17,1938,2,17,-26.1,-12.8,-19.5
"414",1938-02-18,1938,2,18,-20,-6.1,-13.1
"415",1938-02-19,1938,2,19,-8.3,-1.7,-5
"416",1938-02-20,1938,2,20,-4.4,-1.1,-2.8
"417",1938-02-21,1938,2,21,-12.2,-8.9,-10.6
