STN_ID,REGION_CODE,ENG_PROV_NAME,FRE_PROV_NAME,VIRTUAL_CLIMATE_ID,VIRTUAL_STATION_NAME_E,VIRTUAL_STATION_NAME_F,WXO_CITY_CODE,ELEMENT_NAME_E,CLIMATE_IDENTIFIER,START_DATE,END_DATE,DATA_SOURCE,CRITERIA,NOTES,VIRTUAL_STN_INFO_UPDATE_ID,CURRENT_FLAG,LONGITUDE_DECIMAL_DEGREES,LATITUDE_DECIMAL_DEGREES,ENG_STN_NAME
10721,N,NUNAVUT,NUNAVUT,VSNU7VV,PANGNIRTUNG AREA,PANGNIRTUNG,NU-7,DAILY MAXIMUM TEMPERATURE,2403049,2007-12-01T00:00:00Z,NA,DLY02,NA,NA,3309,Y,-65.71124999999999,66.14341666666667,PANGNIRTUNG
43223,N,NUNAVUT,NUNAVUT,VSNU25V,POND INLET AREA,POND INLET,NU-25,DAILY MAXIMUM TEMPERATURE,2403204,2013-01-10T00:00:00Z,NA,DLY02,NA,NA,3264,Y,-77.95750000000001,72.69333333333333,POND INLET CLIMATE
42803,N,NUNAVUT,NUNAVUT,VSNU5VV,QIKIQTARJUAQ AREA,QIKIQTARJUAQQ,NU-5,DAILY MAXIMUM TEMPERATURE,2400573,2011-01-01T00:00:00Z,NA,DLY02,NA,NA,3236,Y,-64.03344444444444,67.54741666666666,QIKIQTARJUAQ CLIMATE
51277,N,NUNAVUT,NUNAVUT,VSNU28V,RANKIN INLET AREA,RANKIN INLET,NU-28,DAILY MAXIMUM TEMPERATURE,2303405,2013-03-14T00:00:00Z,NA,DLY02,NA,NA,3205,Y,-92.11472222222223,62.810555555555545,RANKIN INLET A
1775,N,NUNAVUT,NUNAVUT,VSNU3VV,REPULSE BAY AREA,REPULSE BAY,NU-3,DAILY MAXIMUM TEMPERATURE,2403490,2007-12-01T00:00:00Z,2010-12-31T00:00:00Z,DLY44,NA,NA,3189,Y,-86.22472222222223,66.52138888888888,REPULSE BAY A
32150,N,NUNAVUT,NUNAVUT,VSNU27V,RESOLUTE AREA,RESOLUTE,NU-27,DAILY MAXIMUM TEMPERATURE,2403505,2014-12-01T00:00:00Z,NA,DLY02,NA,NA,8573,Y,-94.9830575,74.71583472222223,RESOLUTE CS
53340,N,NUNAVUT,NUNAVUT,VSNU8VV,TALOYOAK AREA,TALOYOAK,NU-8,DAILY MAXIMUM TEMPERATURE,2403855,2015-01-16T00:00:00Z,NA,DLY02,NA,NA,8662,Y,-93.57694444444444,69.54666666666667,TALOYOAK A
1727,N,NUNAVUT,NUNAVUT,VSNU6VV,WHALE COVE AREA,WHALE COVE,NU-6,DAILY MAXIMUM TEMPERATURE,2303986,2008-01-01T00:00:00Z,2010-12-30T00:00:00Z,DLY44,NA,NA,3308,Y,-92.59805555555555,62.24,WHALE COVE A
42003,Q,ONTARIO,ONTARIO,VSON122,ALEXANDRIA AREA,ALEXANDRIA,ON-122,DAILY MAXIMUM TEMPERATURE,6100166,2003-10-01T00:00:00Z,2006-05-24T00:00:00Z,DLY02,NA,NA,5612,Y,-74.61416666666666,45.32361111111111,ALEXANDRIA
42967,O,ONTARIO,ONTARIO,VSON29V,ALGONQUIN PARK (LAKE OF TWO RIVERS) AREA,PARC ALGONQUIN (LAKE OF TWO RIVERS),ON-29,DAILY MAXIMUM TEMPERATURE,6080192,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5500,Y,-78.26666666666667,45.53333333333333,ALGONQUIN PARK EAST GATE
27604,O,ONTARIO,ONTARIO,VSON114,ALLISTON AREA,ALLISTON,ON-114,DAILY MAXIMUM TEMPERATURE,611E001,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6626,Y,-79.78333333333333,44.23333333333333,EGBERT CS
26799,O,ONTARIO,ONTARIO,VSON30V,APSLEY AREA,APSLEY,ON-30,DAILY MAXIMUM TEMPERATURE,616I001,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5521,Y,-77.87888888888888,45.071388888888876,BANCROFT AUTO
3987,O,ONTARIO,ONTARIO,VSON111,ARMSTRONG AREA,ARMSTRONG,ON-111,DAILY MAXIMUM TEMPERATURE,6040325,1992-12-01T00:00:00Z,NA,DLY02,NA,NA,5780,Y,-88.90527777777777,50.29361111111111,ARMSTRONG (AUT)
10220,O,ONTARIO,ONTARIO,VSON148,ATIKOKAN AREA,ATIKOKAN,ON-148,DAILY MAXIMUM TEMPERATURE,6020LPQ,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5786,Y,-91.62805555555553,48.76111111111111,ATIKOKAN (AUT)
26799,O,ONTARIO,ONTARIO,VSON102,BANCROFT AREA,BANCROFT,ON-102,DAILY MAXIMUM TEMPERATURE,616I001,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5564,Y,-77.87888888888888,45.071388888888876,BANCROFT AUTO
42183,O,ONTARIO,ONTARIO,VSON151,BARRIE AREA,BARRIE,ON-151,DAILY MAXIMUM TEMPERATURE,6117700,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6522,Y,-79.55,44.48333333333333,BARRIE-ORO
26799,O,ONTARIO,ONTARIO,VSON133,BARRY'S BAY AREA,BARRY'S BAY,ON-133,DAILY MAXIMUM TEMPERATURE,616I001,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5633,Y,-77.87888888888888,45.071388888888876,BANCROFT AUTO
4859,O,ONTARIO,ONTARIO,VSON3VV,BELLEVILLE AREA,BELLEVILLE,ON-3,DAILY MAXIMUM TEMPERATURE,6150689,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,5550,Y,-77.394735,44.150569999999995,BELLEVILLE
50857,O,ONTARIO,ONTARIO,VSON124,BIG TROUT LAKE AREA,BIG TROUT LAKE,ON-124,DAILY MAXIMUM TEMPERATURE,6010740,2012-10-02T00:00:00Z,NA,DLY02,NA,NA,5781,Y,-89.89166666666667,53.81611111111111,BIG TROUT LAKE
7595,O,ONTARIO,ONTARIO,VSON21V,BLIND RIVER AREA,BLIND RIVER,ON-21,DAILY MAXIMUM TEMPERATURE,6052259,2011-11-01T00:00:00Z,2012-04-02T00:00:00Z,DLY02,NA,NA,5764,Y,-82.56138888888887,46.35138888888888,ELLIOT LAKE A
48368,O,ONTARIO,ONTARIO,VSON9VV,BRACEBRIDGE AREA,BRACEBRIDGE,ON-9,DAILY MAXIMUM TEMPERATURE,6115529,2013-03-27T00:00:00Z,NA,DLY02,NA,NA,6367,Y,-79.30333333333333,44.97472222222222,MUSKOKA
51459,O,ONTARIO,ONTARIO,VSON4VV,BRAMPTON AREA,BRAMPTON,ON-4,DAILY MAXIMUM TEMPERATURE,6158731,2013-06-13T00:00:00Z,NA,DLY02,NA,NA,6535,Y,-79.63055555555555,43.676666666666655,TORONTO INTL A
49908,O,ONTARIO,ONTARIO,VSON86V,BRANTFORD AREA,BRANTFORD,ON-86,DAILY MAXIMUM TEMPERATURE,6153193,2013-01-20T00:00:00Z,NA,DLY02,NA,NA,6669,Y,-79.935,43.173611111111114,HAMILTON A
47567,O,ONTARIO,ONTARIO,VSON8VV,BROCKVILLE AREA,BROCKVILLE,ON-8,DAILY MAXIMUM TEMPERATURE,6100970,2008-11-20T00:00:00Z,NA,DLY02,NA,NA,5669,Y,-75.74833333333333,44.635277777777766,BROCKVILLE CLIMATE
4424,NA,ONTARIO,ONTARIO,VSON31V,BURK'S FALLS AREA,BURK'S FALLS,ON-31,DAILY MAXIMUM TEMPERATURE,61110M6,1988-05-01T00:00:00Z,1995-04-30T00:00:00Z,DLY04,NA,NA,6532,Y,-79.60000000000001,45.58333333333333,BURK'S FALLS 2
7868,O,ONTARIO,ONTARIO,VSON95V,BURLINGTON AREA,BURLINGTON,ON-95,DAILY MAXIMUM TEMPERATURE,6151061,1995-01-01T00:00:00Z,NA,DLY02,NA,NA,6314,Y,-79.8,43.300000000000004,BURLINGTON PIERS (AUT)
4991,O,ONTARIO,ONTARIO,VSON32V,CALEDON AREA,CALEDON,ON-32,DAILY MAXIMUM TEMPERATURE,6155790,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6349,Y,-80.08640666666666,43.91835166666666,ORANGEVILLE MOE
4816,O,ONTARIO,ONTARIO,VSON81V,CAMBRIDGE AREA,CAMBRIDGE,ON-81,DAILY MAXIMUM TEMPERATURE,6147188,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6612,Y,-80.47362666666666,43.35361833333333,ROSEVILLE
53602,O,ONTARIO,ONTARIO,VSON91V,CHAPLEAU AREA,CHAPLEAU,ON-91,DAILY MAXIMUM TEMPERATURE,6061362,2015-03-12T00:00:00Z,NA,DLY02,NA,NA,7523,Y,-83.34694444444443,47.82027777777777,CHAPLEAU A
32473,O,ONTARIO,ONTARIO,VSON11V,CHATHAM-KENT AREA,CHATHAM-KENT,ON-11,DAILY MAXIMUM TEMPERATURE,6137154,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6496,Y,-81.88333333333333,42.45,RIDGETOWN RCS
7870,O,ONTARIO,ONTARIO,VSON75V,COBOURG AREA,COBOURG,ON-75,DAILY MAXIMUM TEMPERATURE,6151684,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5668,Y,-78.16666666666666,43.95,COBOURG (AUT)
50460,O,ONTARIO,ONTARIO,VSON33V,COCHRANE AREA,COCHRANE,ON-33,DAILY MAXIMUM TEMPERATURE,6078286,2012-07-12T00:00:00Z,NA,DLY02,NA,NA,6155,Y,-81.37666666666667,48.57055555555555,TIMMINS A
10955,O,ONTARIO,ONTARIO,VSON150,COLLINGWOOD AREA,COLLINGWOOD,ON-150,DAILY MAXIMUM TEMPERATURE,6111792,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6640,Y,-80.21666666666665,44.5,COLLINGWOOD
4255,O,ONTARIO,ONTARIO,VSON152,CORNWALL AREA,CORNWALL,ON-152,DAILY MAXIMUM TEMPERATURE,6101874,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,5649,Y,-74.7489,45.01557833333333,CORNWALL
47527,O,ONTARIO,ONTARIO,VSON83V,DEEP RIVER AREA,DEEP RIVER,ON-83,DAILY MAXIMUM TEMPERATURE,6106396,2008-07-25T00:00:00Z,NA,DLY02,NA,NA,5577,Y,-77.31666666666666,45.95,PETAWAWA AWOS 2
30682,O,ONTARIO,ONTARIO,VSON34V,DORION AREA,DORION,ON-34,DAILY MAXIMUM TEMPERATURE,6048268,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5851,Y,-89.32722222222222,48.36944444444443,THUNDER BAY CS
48869,O,ONTARIO,ONTARIO,VSON72V,DRYDEN AREA,DRYDEN,ON-72,DAILY MAXIMUM TEMPERATURE,6032125,2010-09-24T00:00:00Z,NA,DLY02,NA,NA,5770,Y,-92.74416666666666,49.8275,DRYDEN REGIONAL
4441,O,ONTARIO,ONTARIO,VSON35V,DUNCHURCH AREA,DUNCHURCH,ON-35,DAILY MAXIMUM TEMPERATURE,6112133,2011-03-01T00:00:00Z,NA,DLY44,NA,NA,6595,Y,-79.88333333333333,45.61666666666665,DUNCHURCH
27082,O,ONTARIO,ONTARIO,VSON36V,DUNDALK AREA,DUNDALK,ON-36,DAILY MAXIMUM TEMPERATURE,6116679,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6352,Y,-80.46666666666665,44.25,PORT LAW
27865,O,ONTARIO,ONTARIO,VSON167,EAR FALLS AREA,EAR FALLS,ON-167,DAILY MAXIMUM TEMPERATURE,6012199,2006-12-01T00:00:00Z,NA,DLY02,NA,NA,5739,Y,-93.22138888888887,50.63055555555555,EAR FALLS (AUT)
47687,O,ONTARIO,ONTARIO,VSON136,EARLTON AREA,EARLTON,ON-136,DAILY MAXIMUM TEMPERATURE,6072230,2008-11-20T00:00:00Z,NA,DLY02,NA,NA,6142,Y,-79.84888888888888,47.695,EARLTON CLIMATE
7595,O,ONTARIO,ONTARIO,VSON170,ELLIOT LAKE AREA,ELLIOT LAKE,ON-170,DAILY MAXIMUM TEMPERATURE,6052259,2011-11-01T00:00:00Z,2012-04-02T00:00:00Z,DLY02,NA,NA,5848,Y,-82.56138888888887,46.35138888888888,ELLIOT LAKE A
4635,O,ONTARIO,ONTARIO,VSON12V,FORT ERIE AREA,FORT ERIE,ON-12,DAILY MAXIMUM TEMPERATURE,6132470,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6273,Y,-78.96666666666665,42.88333333333333,FORT ERIE
46507,O,ONTARIO,ONTARIO,VSON159,FORT FRANCES AREA,FORT FRANCES,ON-159,DAILY MAXIMUM TEMPERATURE,6022474,2007-10-08T00:00:00Z,NA,DLY02,NA,NA,5775,Y,-93.43888944444443,48.65111111111111,FORT FRANCES RCS
7747,O,ONTARIO,ONTARIO,VSON160,GODERICH AREA,GODERICH,ON-160,DAILY MAXIMUM TEMPERATURE,6122847,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6401,Y,-81.71666666666665,43.76666666666666,GODERICH
48788,O,ONTARIO,ONTARIO,VSON144,GORE BAY AREA,GORE BAY,ON-144,DAILY MAXIMUM TEMPERATURE,6092920,2011-07-07T00:00:00Z,NA,DLY02,NA,NA,6145,Y,-82.56666666666666,45.88333333333333,GORE BAY CLIMATE
48368,O,ONTARIO,ONTARIO,VSON38V,GRAVENHURST AREA,GRAVENHURST,ON-38,DAILY MAXIMUM TEMPERATURE,6115529,2013-03-27T00:00:00Z,NA,DLY02,NA,NA,6652,Y,-79.30333333333333,44.97472222222222,MUSKOKA
47267,O,ONTARIO,ONTARIO,VSON39V,GREATER NAPANEE AREA,GREATER NAPANEE,ON-39,DAILY MAXIMUM TEMPERATURE,6104142,2008-07-15T00:00:00Z,NA,DLY02,NA,NA,5501,Y,-76.59944444444443,44.22333333333333,KINGSTON CLIMATE
50840,O,ONTARIO,ONTARIO,VSON40V,GREATER SUDBURY AREA,GRAND SUDBURY,ON-40,DAILY MAXIMUM TEMPERATURE,6068153,2013-03-14T00:00:00Z,NA,DLY02,NA,NA,6132,Y,-80.79777777777777,46.62555555555555,SUDBURY A
27674,O,ONTARIO,ONTARIO,VSON153,GREENSTONE (BEARDMORE) AREA,GREENSTONE (BEARDMORE),ON-153,DAILY MAXIMUM TEMPERATURE,6041110,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5833,Y,-88.34472222222222,49.15388888888887,CAMERON FALLS (AUT)
4003,O,ONTARIO,ONTARIO,VSON70V,GREENSTONE (GERALDTON) AREA,GREENSTONE (GERALDTON),ON-70,DAILY MAXIMUM TEMPERATURE,6042716,2013-01-01T00:00:00Z,NA,DLY02,NA,NA,5768,Y,-86.93056944444443,49.78280277777777,GERALDTON A
4003,O,ONTARIO,ONTARIO,VSON97V,GREENSTONE (NAKINA) AREA,GREENSTONE (NAKINA),ON-97,DAILY MAXIMUM TEMPERATURE,6042716,2013-01-01T00:00:00Z,NA,DLY02,NA,NA,5743,Y,-86.93056944444443,49.78280277777777,GERALDTON A
45407,O,ONTARIO,ONTARIO,VSON5VV,GUELPH AREA,GUELPH,ON-5,DAILY MAXIMUM TEMPERATURE,6143089,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6363,Y,-80.21666666666665,43.550000000000004,GUELPH TURFGRASS
3987,O,ONTARIO,ONTARIO,VSON41V,GULL BAY AREA,GULL BAY,ON-41,DAILY MAXIMUM TEMPERATURE,6040325,1992-12-01T00:00:00Z,NA,DLY02,NA,NA,5852,Y,-88.90527777777777,50.29361111111111,ARMSTRONG (AUT)
49908,O,ONTARIO,ONTARIO,VSON42V,HALDIMAND COUNTY AREA,HALDIMAND COUNTY,ON-42,DAILY MAXIMUM TEMPERATURE,6153193,2011-12-15T00:00:00Z,NA,DLY02,NA,NA,6600,Y,-79.935,43.173611111111114,HAMILTON A
5170,O,ONTARIO,ONTARIO,VSON165,HALIBURTON AREA,HALIBURTON,ON-165,DAILY MAXIMUM TEMPERATURE,6163171,2007-03-14T00:00:00Z,NA,DLY44,NA,NA,5531,Y,-78.531115,45.03224833333333,HALIBURTON 3
51459,O,ONTARIO,ONTARIO,VSON68V,HALTON HILLS AREA,HALTON HILLS,ON-68,DAILY MAXIMUM TEMPERATURE,6158731,2013-06-13T00:00:00Z,NA,DLY02,NA,NA,6481,Y,-79.63055555555555,43.676666666666655,TORONTO INTL A
49908,O,ONTARIO,ONTARIO,VSON77V,HAMILTON AREA,HAMILTON,ON-77,DAILY MAXIMUM TEMPERATURE,6153193,2011-12-15T00:00:00Z,NA,DLY02,NA,NA,6482,Y,-79.935,43.173611111111114,HAMILTON A
7633,O,ONTARIO,ONTARIO,VSON78V,HORNEPAYNE AREA,HORNEPAYNE,ON-78,DAILY MAXIMUM TEMPERATURE,6075543,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6203,Y,-84.16369444444443,49.74683333333333,NAGAGAMI (AUT)
45348,O,ONTARIO,ONTARIO,VSON88V,HUNTSVILLE AREA,HUNTSVILLE,ON-88,DAILY MAXIMUM TEMPERATURE,6116901,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6414,Y,-79.27028333333332,45.353915,RAVENSCLIFFE
48869,O,ONTARIO,ONTARIO,VSON156,IGNACE AREA,IGNACE,ON-156,DAILY MAXIMUM TEMPERATURE,6032125,2010-09-24T00:00:00Z,NA,DLY02,NA,NA,5683,Y,-92.74416666666666,49.8275,DRYDEN REGIONAL
3997,O,ONTARIO,ONTARIO,VSON145,KAKABEKA FALLS AREA,KAKABEKA FALLS,ON-145,DAILY MAXIMUM TEMPERATURE,6042MJ7,2011-03-01T00:00:00Z,NA,DLY44,NA,NA,5694,Y,-89.68333333333332,48.35,FLINT
27612,O,ONTARIO,ONTARIO,VSON43V,KALADAR AREA,KALADAR,ON-43,DAILY MAXIMUM TEMPERATURE,6153935,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,5675,Y,-77.11723333333333,44.64777777777777,KALADAR
52604,O,ONTARIO,ONTARIO,VSON142,KAPUSKASING AREA,KAPUSKASING,ON-142,DAILY MAXIMUM TEMPERATURE,6073976,2014-09-04T00:00:00Z,NA,DLY02,NA,NA,6161,Y,-82.46833333333333,49.411666666666655,KAPUSKASING A
43763,O,ONTARIO,ONTARIO,VSON44V,KAWARTHA LAKES (FENELON FALLS) AREA,KAWARTHA LAKES (FENELON FALLS),ON-44,DAILY MAXIMUM TEMPERATURE,6166456,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5676,Y,-78.3,44.35,PETERBOROUGH TRENT U
43763,O,ONTARIO,ONTARIO,VSON168,KAWARTHA LAKES (LINDSAY) AREA,KAWARTHA LAKES (LINDSAY),ON-168,DAILY MAXIMUM TEMPERATURE,6166456,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5610,Y,-78.3,44.35,PETERBOROUGH TRENT U
27534,O,ONTARIO,ONTARIO,VSON74V,KEMPTVILLE AREA,KEMPTVILLE,ON-74,DAILY MAXIMUM TEMPERATURE,6104027,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5514,Y,-75.63333333333333,45,KEMPTVILLE CS
51137,O,ONTARIO,ONTARIO,VSON96V,KENORA AREA,KENORA,ON-96,DAILY MAXIMUM TEMPERATURE,6034076,2013-02-14T00:00:00Z,NA,DLY02,NA,NA,5813,Y,-94.36305555555555,49.78833333333333,KENORA A
4575,O,ONTARIO,ONTARIO,VSON28V,KINCARDINE AREA,KINCARDINE,ON-28,DAILY MAXIMUM TEMPERATURE,6124127,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6457,Y,-81.623345,44.17278166666666,KINCARDINE
47267,O,ONTARIO,ONTARIO,VSON69V,KINGSTON AREA,KINGSTON,ON-69,DAILY MAXIMUM TEMPERATURE,6104142,2008-07-15T00:00:00Z,NA,DLY02,NA,NA,5488,Y,-76.59944444444443,44.22333333333333,KINGSTON CLIMATE
27535,O,ONTARIO,ONTARIO,VSON76V,KIRKLAND LAKE AREA,KIRKLAND LAKE,ON-76,DAILY MAXIMUM TEMPERATURE,6074211,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6235,Y,-80,48.15,KIRKLAND LAKE CS
4816,O,ONTARIO,ONTARIO,VSON82V,KITCHENER-WATERLOO AREA,KITCHENER-WATERLOO,ON-82,DAILY MAXIMUM TEMPERATURE,6147188,2010-04-18T00:00:00Z,NA,DLY44,NA,NA,6666,Y,-80.47362666666666,43.35361833333333,ROSEVILLE
52818,O,ONTARIO,ONTARIO,VSON45V,LAKE SUPERIOR (PROVINCIAL PARK) AREA,LAC SUPERIEUR (PARC PROVINCIAL),ON-45,DAILY MAXIMUM TEMPERATURE,6059407,2014-10-02T00:00:00Z,NA,DLY02,NA,NA,6198,Y,-84.78638888888888,47.96694444444444,WAWA A
4540,O,ONTARIO,ONTARIO,VSON46V,LAMBTON SHORES AREA,LAMBTON SHORES,ON-46,DAILY MAXIMUM TEMPERATURE,612HKLR,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6462,Y,-81.85583666666666,43.17556,THEDFORD
10244,O,ONTARIO,ONTARIO,VSON87V,LANSDOWNE HOUSE AREA,LANSDOWNE HOUSE,ON-87,DAILY MAXIMUM TEMPERATURE,6014353,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5771,Y,-87.9361111111111,52.19611111111111,LANSDOWNE HOUSE (AUT)
4647,O,ONTARIO,ONTARIO,VSON23V,LEAMINGTON AREA,LEAMINGTON,ON-23,DAILY MAXIMUM TEMPERATURE,6134190,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6634,Y,-82.67391333333333,42.04307333333333,KINGSVILLE MOE
31367,O,ONTARIO,ONTARIO,VSON47V,LINCOLN AREA,LINCOLN,ON-47,DAILY MAXIMUM TEMPERATURE,6139148,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6359,Y,-79.4,43.18333333333333,VINELAND STATION RCS
50093,O,ONTARIO,ONTARIO,VSON137,LONDON AREA,LONDON,ON-137,DAILY MAXIMUM TEMPERATURE,6144473,2012-03-20T00:00:00Z,NA,DLY02,NA,NA,6287,Y,-81.1511111111111,43.03305555555555,LONDON A
49848,O,ONTARIO,ONTARIO,VSON108,MARATHON AREA,MARATHON,ON-108,DAILY MAXIMUM TEMPERATURE,6046768,2011-11-24T00:00:00Z,NA,DLY02,NA,NA,6205,Y,-86.28722222222223,48.60777777777777,PUKASKWA (AUT)
53678,O,ONTARIO,ONTARIO,VSON85V,MARKHAM AREA,MARKHAM,ON-85,DAILY MAXIMUM TEMPERATURE,6158410,2015-05-21T00:00:00Z,NA,DLY02,NA,NA,7517,Y,-79.36861111111111,43.86083333333333,TORONTO BUTTONVILLE A
10955,O,ONTARIO,ONTARIO,VSON169,MIDLAND AREA,MIDLAND,ON-169,DAILY MAXIMUM TEMPERATURE,6111792,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6329,Y,-80.21666666666665,44.5,COLLINGWOOD
44343,O,ONTARIO,ONTARIO,VSON48V,MINE CENTRE AREA,MINE CENTRE,ON-48,DAILY MAXIMUM TEMPERATURE,6025205,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,5705,Y,-92.62277777777777,48.759738888888876,MINE CENTRE SOUTHWEST
51459,O,ONTARIO,ONTARIO,VSON24V,MISSISSAUGA AREA,MISSISSAUGA,ON-24,DAILY MAXIMUM TEMPERATURE,6158731,2013-06-13T00:00:00Z,NA,DLY02,NA,NA,6438,Y,-79.63055555555555,43.676666666666655,TORONTO INTL A
52818,O,ONTARIO,ONTARIO,VSON163,MONTREAL RIVER HARBOUR AREA,MONTREAL RIVER HARBOUR,ON-163,DAILY MAXIMUM TEMPERATURE,6059407,2014-10-02T00:00:00Z,NA,DLY02,NA,NA,6177,Y,-84.78638888888888,47.96694444444444,WAWA A
42123,O,ONTARIO,ONTARIO,VSON113,MOOSONEE AREA,MOOSONEE,ON-113,DAILY MAXIMUM TEMPERATURE,6075435,2006-12-01T00:00:00Z,NA,DLY02,NA,NA,6114,Y,-80.61805555555554,51.29166666666666,MOOSONEE RCS
4320,O,ONTARIO,ONTARIO,VSON92V,MORRISBURG AREA,MORRISBURG,ON-92,DAILY MAXIMUM TEMPERATURE,6105460,2007-10-31T00:00:00Z,2008-12-17T00:00:00Z,DLY44,NA,NA,5493,Y,-75.18834333333334,44.92361833333333,MORRISBURG
7844,O,ONTARIO,ONTARIO,VSON89V,MOUNT FOREST AREA,MOUNT FOREST,ON-89,DAILY MAXIMUM TEMPERATURE,6145504,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6309,Y,-80.75,43.98333333333333,MOUNT FOREST (AUT)
48368,O,ONTARIO,ONTARIO,VSON93V,MUSKOKA AREA,MUSKOKA,ON-93,DAILY MAXIMUM TEMPERATURE,6115529,2013-03-27T00:00:00Z,NA,DLY02,NA,NA,6311,Y,-79.30333333333333,44.97472222222222,MUSKOKA
27604,O,ONTARIO,ONTARIO,VSON49V,NEW TECUMSETH AREA,NEW TECUMSETH,ON-49,DAILY MAXIMUM TEMPERATURE,611E001,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6537,Y,-79.78333333333333,44.23333333333333,EGBERT CS
53678,O,ONTARIO,ONTARIO,VSON25V,NEWMARKET AREA,NEWMARKET,ON-25,DAILY MAXIMUM TEMPERATURE,6158410,2015-05-21T00:00:00Z,NA,DLY02,NA,NA,7499,Y,-79.36861111111111,43.86083333333333,TORONTO BUTTONVILLE A
4712,O,ONTARIO,ONTARIO,VSON125,NIAGARA FALLS AREA,NIAGARA FALLS,ON-125,DAILY MAXIMUM TEMPERATURE,6139445,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6374,Y,-79.26113833333334,42.992526666666656,WELLAND
27674,O,ONTARIO,ONTARIO,VSON26V,NIPIGON AREA,NIPIGON,ON-26,DAILY MAXIMUM TEMPERATURE,6041110,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,5727,Y,-88.34472222222222,49.15388888888887,CAMERON FALLS (AUT)
27528,O,ONTARIO,ONTARIO,VSON50V,NORFOLK AREA,NORFOLK,ON-50,DAILY MAXIMUM TEMPERATURE,6131983,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6466,Y,-80.55,42.86666666666665,DELHI CS
52318,O,ONTARIO,ONTARIO,VSON139,NORTH BAY AREA,NORTH BAY,ON-139,DAILY MAXIMUM TEMPERATURE,6085680,2014-05-29T00:00:00Z,NA,DLY02,NA,NA,6118,Y,-79.42416666666666,46.36388888888887,NORTH BAY A
7844,O,ONTARIO,ONTARIO,VSON51V,NORTH PERTH AREA,NORTH PERTH,ON-51,DAILY MAXIMUM TEMPERATURE,6145504,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6588,Y,-80.75,43.98333333333333,MOUNT FOREST (AUT)
7868,O,ONTARIO,ONTARIO,VSON79V,OAKVILLE AREA,OAKVILLE,ON-79,DAILY MAXIMUM TEMPERATURE,6151061,1992-12-03T00:00:00Z,NA,DLY02,NA,NA,6267,Y,-79.8,43.300000000000004,BURLINGTON PIERS (AUT)
41983,O,ONTARIO,ONTARIO,VSON140,ORANGEVILLE AREA,ORANGEVILLE,ON-140,DAILY MAXIMUM TEMPERATURE,6142286,2007-01-01T00:00:00Z,NA,DLY02,NA,NA,6334,Y,-80.41666666666666,43.65,ELORA RCS
4432,O,ONTARIO,ONTARIO,VSON13V,ORILLIA AREA,ORILLIA,ON-13,DAILY MAXIMUM TEMPERATURE,6111769,2011-08-01T00:00:00Z,NA,DLY44,NA,NA,6240,Y,-79.538905,44.63112166666666,COLDWATER WARMINSTER
4996,O,ONTARIO,ONTARIO,VSON117,OSHAWA AREA,OSHAWA,ON-117,DAILY MAXIMUM TEMPERATURE,6155878,2007-01-01T00:00:00Z,NA,DLY44,NA,NA,6570,Y,-78.83333333333333,43.86666666666665,OSHAWA WPCP
